Value,Title,Location,Sector
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54004233,기업부설연구소 AI 데이터 분석가,서울 서초구,Python AI(인공지능) 데이터분석가 데이터엔지니어 SE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54060382,AI 활용 개발자 채용공고,경기 안산시 단원구,Python AI(인공지능) 백엔드/서버개발 Java 프론트엔드
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54227425,Robotics System Software Engineer,서울 성동구,Python C++ 백엔드/서버개발 Linux S/W
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54135611,[서울] 디지털마케팅 및 콘텐츠 기획자 채용 (AI 활용),서울 중구,Python 사무직 사무행정 사이트관리 콘텐츠관리
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54309346,현장 설치 및 장비 시운전 엔지니어,대전 유성구,Python C++ 설비OP 자동화설계 장비설계
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54013647,2026년도 엔디소프트 개발부문 채용공고,서울 강남구,Python 백엔드/서버개발 머신러닝 Linux 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54013618,2026년도 엔디소프트 개발부문 채용,부산 해운대구,Python 백엔드/서버개발 머신러닝 Linux 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54073097,[주식회사 한울반도체] AI 개발자 채용 (신입),경기 군포시,Python AI(인공지능) C++ S/W DevOps
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54258717,[(주)MADI] 생성모델 기반 의료 LLM 개발자 모집,서울 강남구,Python AI(인공지능) 머신러닝 딥러닝 Pytorch
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54294674,로봇/로보틱스 AI 연구원 모집 (신입/경력),경기 광명시,Python AI(인공지능) C++ 머신러닝 S/W
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54307643,SW개발자 경력 모집,경기 안양시 동안구,Python C++ Linux S/W C언어
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53854372,[메가스터디교육 자회사] 마이스 AI 개발자 채용,서울 서초구,Python AI(인공지능) 백엔드/서버개발 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53971757,(신입/경력) 웹개발 정규직 채용 공고,대구 동구,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54076544,"[CAL/ 일본 근무] WEB/ IT 개발자 채용, 미경험 신입 대환영",일본,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54076541,"[CAL/일본근무] 경력자 채용 / WEB개발자, IT엔지니어",일본,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54238887,디지털메딕(주) 데이터 엔지니어 및 데이터 사이언티스트 채용 공고,서울 서초구,Python AI(인공지능) 머신러닝 딥러닝 데이터분석가
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54260993,AI/Backend 개발자 (신입) 채용,대구 수성구,Python AI(인공지능) 백엔드/서버개발 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54294427,[유연/재택근무 가능] AI 백엔드 개발자 채용,대전 유성구,Python AI(인공지능) 백엔드/서버개발 웹개발 기술지원
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54315164,[(주)트리플렛] AI 풀스택 엔지니어 채용,서울 영등포구,Python Django Docker Flask MySQL
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54100652,[AI 엔지니어] 대표자 지분 최소 1퍼센트 이상 양도,서울 강남구,Python AI(인공지능) 백엔드/서버개발 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54272536,[다우키움 계열사] AI 콘텐츠 빌더 (3년 이상),서울 성동구,Python AI(인공지능) Git AI(인공지능) 엔터테인먼트
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54132432,[LSP] IT개발팀 부문별 담당자 모집,서울 강남구,Python 백엔드/서버개발 웹개발 기술지원 앱개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54224459,Data & Analytics Engineer,서울 강남구,Python S/W 데이터엔지니어 SE(시스템엔지니어) SQL
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54229930,[(주)에이비스] AI연구원 채용 (전문연구요원 지원 가능),서울 강남구,Python AI(인공지능) 백엔드/서버개발 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54307925,[세이브트리] LiDAR Data Engineer 채용,서울 노원구,Python 데이터분석가 GIS GCP QGIS
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53843899,(주)이뮨앱스 부산 기업부설연구소 실험데이터 DB구축 인력 채용,부산 부산진구,Python AI(인공지능) 머신러닝 Linux 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54204395,[씨드앤] R&D 인턴,서울 송파구,Python AI(인공지능) 머신러닝 데이터분석가 데이터엔지니어
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54267031,[신입] 포인트아이 기술팀 함께 성장할 엔지니어 채용,서울 강남구,Python Linux 기술지원 유지보수 정보보안
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54029988,[소르테크] AI Native 개발자 채용 (신입·주니어 환영),경남 창원시 마산회원구,Python AI(인공지능) 백엔드/서버개발 Java 유지보수
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54054788,[인턴십 참여자 모집] AI Agent 프로젝트 개발 인턴모집,서울 강남구,Python AI(인공지능) Java SI·시스템통합 솔루션업체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54061489,"[메타크라우드] 백엔드 개발자 모집 (서울/선정릉, 1년~3년)",서울 강남구,Python C++ 백엔드/서버개발 C언어 AWS
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54103587,AI개발 인재 채용,경기 성남시 수정구,Python AI(인공지능) 백엔드/서버개발 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53897909,"에이테크솔루션(주) 모집 (AI개발,경영관리)",경기 화성시 효행구,Python AI(인공지능) 백엔드/서버개발 API ETL
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54294683,데이터 엔지니어 개발자 경력직 모집,서울 서초구,Python 데이터엔지니어 빅데이터 DBMS DW
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54293742,[Begas] 2026 데이터분석 전문가 신입·경력 모집,서울 중구,Python AI(인공지능) 머신러닝 딥러닝 데이터분석가
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54310793,[병역특례] 인공지능연구원 (전문연구요원),서울 강남구,Python AI(인공지능) 백엔드/서버개발 Java 머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54159058,(주)빌리네어게임즈에서 AI & Data Scientist로 함께 성장해요,서울 강남구,Python 머신러닝 데이터엔지니어 데이터마이닝 데이터시각화
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54179463,웹 스크래핑 개발자 채용,서울 강남구,Python 백엔드/서버개발 Linux 웹개발 SE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54135024,주니어 AI 개발자 및 웹 개발자 모집(연수후 정규채용 연계),경기 화성시 병점구,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54267082,데이터 엔지니어 채용,서울 강남구,Python 데이터엔지니어 SQL SI·시스템통합 솔루션업체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53816380,로와이드 주식회사에서 AI & 풀스택 주니어 개발자 모셔요,서울 서초구,Python AI(인공지능) 백엔드/서버개발 웹개발 프론트엔드
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54284453,환경분야 기획연구 및 빅데이터 분석 담당자,서울 강서구,Python Linux 쉘스크립트 기술연구 정책연구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54288248,[에이아이로보틱스] 소프트웨어 개발 채용 공고,대구 북구,Python AI(인공지능) 백엔드/서버개발 웹개발 앱개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53877047,AI/ML Engineer,경기 성남시 분당구,Python AI(인공지능) SI개발 데이터 사이언티스트 SI·시스템통합
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53944724,[펨트론] SW개발자 채용,서울 금천구,Python C++ 머신러닝 S/W SI개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54121070,시스템 인프라 기술지원 엔지니어 채용,경기 성남시 수정구,Python Java Linux S/W 기술지원
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54189821,[X-Ray 및 CT 검사장비 AI 솔루션] 운영 SW 개발 모집,경기 화성시,Python AI(인공지능) C++ 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54269090,신입사원 채용(코딩테스트_프로젝트 수행/사업관리),서울전체,Python Java 웹개발 GoLang Javascript
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54283103,"[DMC/데이터에디터/CJ ENM] TV,OTT 드라마 데이터 수집 및 분석",서울 마포구,Python 데이터라벨링 데이터시각화 빅데이터 알고리즘
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53902147,SW 개발자 모집 (대구),대구 동구,Python C++ Java S/W 유지보수
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54131836,신성델타테크(주) (서울)로봇센터 백엔드 개발자 채용,경남 창원시 성산구,Python 백엔드/서버개발 S/W Django NoSQL
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54229088,[국립암센터] 연구과제 실무담당자 채용,경기 고양시 일산동구,Python R SAS PM(프로젝트매니저) 데이터분석
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54318628,국립암센터 암빅데이터실 데이터결합팀 과제연구원 채용,경기 고양시 일산동구,Python 데이터분석가 빅데이터 SAS 데이터분석
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53873859,[SWM] 자율주행 인프라 운영 엔지니어 모집,경기 안양시 동안구,Python AI(인공지능) 백엔드/서버개발 Linux S/W
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54203815,클라우드 기술 신입 및 경력 모집,대전 유성구,Python Java Linux 기술지원 유지보수
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54215987,HW Engineer 모집,서울 구로구,Python C언어 H/W 연구원 반도체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54238794,"제이씨현시스템(주), 서버 H/W 필드 엔지니어(경력) 모집",서울 용산구,Python AI(인공지능) 백엔드/서버개발 머신러닝 Linux
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54291373,[현대카드] FEE BIZ사업팀 채용 - SQL/엑셀/데이터추출,서울 영등포구,Python Java 데이터분석가 데이터마이닝 데이터시각화
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54147068,MMORPG/모바일 RTS 클라이언트/서버 프로그래머,서울 서초구,Python C++ 백엔드/서버개발 Linux 게임개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54203687,[클라우드네트웍스] 클라우드시스템 엔지니어 모집 (신입/경력),서울 강남구,Python C++ Linux C언어 기술지원
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54279241,[Weverse Company] AI 서비스 기획 (경력 무관),경기 성남시 분당구,Python SQL 엔터테인먼트 서비스기획 UI/UX
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54308455,AI·미디어아트 개발자 스마트글라스/XR/생성형 AI,대전 유성구,Python 딥러닝 컴퓨터비전 AR(증강현실) C#
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54159372,AI Agent PM,서울 강남구,Python Java 웹개발 앱개발 Docker
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54281148,[NC 자회사] ㈜NC ITS 보안관제 인력 채용,경기 성남시 분당구,Python 백엔드/서버개발 Linux 기술지원 데이터분석가
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54247171,마이타운과 함께 할 성실한 소프트웨어개발자를 모십니다,경기 안양시 동안구,Python Java Linux 앱개발 Android
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53903994,백엔드/AI 엔지니어 인재모집 (경력),서울 구로구,Python AI(인공지능) 백엔드/서버개발 Java 머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54043438,S/W QA & Test Engineer (신입/경력) 모집합니다.,서울 구로구,Python 백엔드/서버개발 Java Linux 웹마스터
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54306858,WEB / C# / AI 개발자 부문 채용합니다. (경력),대구 달성군,Python Java 머신러닝 데이터분석가 C#
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54308337,[더아이엠씨] AI 모델러 채용(신입/경력),대구 수성구,Python AI(인공지능) C++ 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53809189,"[정규직, 계약직, 인턴][신입, 경력]AI 개발자/ML 엔지니어 채용",서울 영등포구,Python 머신러닝 딥러닝 데이터엔지니어 컴퓨터비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54219637,[(주)윈텍오토메이션] 비전 S/W개발 - 영상처리/치수측정,경기 수원시 영통구,Python AI(인공지능) C++ 백엔드/서버개발 Java
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53944958,"[정규직] 임베디드 S/W, AI 및 Physical AI 개발",서울 영등포구,Python AI(인공지능) C++ 머신러닝 Linux
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54160791,(주)영광YKMC IT 직무 채용,충남 아산시,Python C++ 백엔드/서버개발 Java C언어
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54273411,[세르딕] AI Engineer(AI·CV 개발자) 채용,서울 강남구,Python AI(인공지능) C++ 백엔드/서버개발 머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54106919,2026년 스파크플러스 전 직군 상시채용,서울 강남구,Python 백엔드/서버개발 Java 프론트엔드 ERP
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54284056,[주식회사 메타애드] 광고대행사 개발자 신입 및 경력 채용,서울 금천구,Python AI(인공지능) 백엔드/서버개발 웹개발 데이터분석가
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54308550,[Remittance] 서버개발자 채용,서울 영등포구,Python C++ 백엔드/서버개발 Java 유지보수
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54159997,로보틱스 박사 연구원 채용 (로봇 R&D / 기술기획 / 국책과제),경기 광명시,Python AI(인공지능) C++ 백엔드/서버개발 S/W
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54205743,"[금융SI, SM] Java, JSP 경력직 웹 개발자를 모십니다.",경기 하남시,Python 백엔드/서버개발 Java 웹개발 앱개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53990999,(주)아이웹 26년 상반기 추가 웹/앱 플랫폼 개발자 모집,서울 마포구,Python AI(인공지능) 백엔드/서버개발 S/W 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54161036,"[모빌테크] AI Engineer 채용 (신입, 경력)",서울 서초구,Python AI(인공지능) C++ S/W 자율주행
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54230130,"울산/부산 연구소 채용 (신입, 경력/AI Agent / OpenAI)",울산 남구,Python AI(인공지능) 백엔드/서버개발 Java 기술지원
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54173660,[(주)네피리티/서울] 데이터 분석 및 AI모델 개발 모집,서울 서초구,Python AI(인공지능) 데이터분석가 소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54178485,[토마토에이아이] AI 엔지니어 신규 채용,서울 마포구,Python AI(인공지능) 머신러닝 딥러닝 데이터분석가
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54304757,"웹 프론트엔드, 백엔드(중급 개발자) 모집",경기 안양시 만안구,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54211591,레디로버스트머신 IoT & Mobile machine Solutions Team팀 채용,경남 김해시,Python C++ 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54215802,[인천 송도] 웹 퍼블리셔 (신입/경력) 채용,인천 연수구,Python Java 웹개발 웹마스터 퍼블리셔
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54291044,드론 배송로 테스트 및 이착륙 테스트 인력 채용(계약직),인천 연수구,Python AI(인공지능) C++ 머신러닝 딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54292021,멘딕스(Mendix) 개발 - 신입/경력,경기 수원시 영통구,Python 백엔드/서버개발 Java 프론트엔드 C#
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54062657,BI(bioinformatics) 연구원 채용,서울 금천구,Python 데이터분석가 QA/테스터 SQL 연구원
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54101878,임베디드시스템 S/W 개발자 모집 (신입 및 경력),경기 수원시 영통구,Python AI(인공지능) C++ Linux S/W
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54245343,Data&AI 관련 소프트웨어 엔지니어 모집 (신입 ),서울 영등포구,Python S/W 데이터엔지니어 DBA 데이터라벨링
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53929155,Deeper-I 임베디드 AI 응용/시스템 SW 엔지니어 채용,서울 서초구,Python AI(인공지능) C++ 머신러닝 Linux
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54217995,[Ncube] 신입/경력 모집 [웹 프로그래밍 개발],대전 서구,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54254925,IoT 서비스 플랫폼 엔지니어,경기 화성시,Python AI(인공지능) C++ 백엔드/서버개발 Java
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54309022,코딩 쇼핑몰 에듀테크사업팀 MD 채용,전북 전주시 덕진구,Python C++ 기술지원 유지보수 QA/테스터
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54014316,[ATsens] R&D 본부 경력직 채용,경기 성남시 분당구,Python C++ Linux S/W C언어
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54311703,채용연계 피지컬 AI 부트캠프,대구전체,Python AI(인공지능) 머신러닝 딥러닝 NLP(자연어처리)
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53988849,IT[AI·SW] / 품질관리[바이오·이화학] 취업실무교육 모집,경기 성남시 분당구,Python AI(인공지능) S/W 데이터분석가 앱개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54049853,2026년 신입사원 채용 (IT부문),서울 금천구,Python 웹개발 ERP .NET ASP.NET
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54293352,(주)데이터스피라에서 플랫폼 개발자 모셔요,부산 해운대구,Python 백엔드/서버개발 Java Linux 프론트엔드
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54312044,[스타랩스] Web개발 경력자 채용 (고급),서울 강남구,Python 백엔드/서버개발 Java Linux 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54207674,(주)세화아이씨티에서 공공 SW 풀스택·시스템 개발자 모셔요,전남 나주시,Python AI(인공지능) 백엔드/서버개발 Java 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54277023,[재택근무] 풀스택 · 프론트엔드 개발자,경기 화성시 동탄구,Python S/W 웹개발 데이터분석가 데이터엔지니어
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53817767,[재택근무] PHP 개발자 모집,경기 안양시 동안구,Python AI(인공지능) 백엔드/서버개발 Linux 웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54002735,모빌리티 & 에이전틱 AI 서비스 개발자 경력 채용,경기 성남시 분당구,Python AI(인공지능) 백엔드/서버개발 Java Linux
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54149406,백앤드(인프라) 경력 채용공고(솔루션 개발),서울 강남구,Python 백엔드/서버개발 Java 웹개발 인프라
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54272504,[외국계/현대차1차사]제품 엔지니어 인턴(채용연계형),충북 음성군,Python C++ 웹개발 C언어 앱개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54309312,에이아이진흥원 AI자동화설계 및 시스템개발자 채용 모집,대구 수성구,Python AI(인공지능) 데이터시각화 반응형웹 알고리즘
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53986361,[알라딘] 정보보호팀 팀원,서울 중구,보안컨설팅 유지보수 정보보안 SE(시스템엔지니어) 솔루션
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54293980,[쿠팡] 쿠팡이츠 머천트 전략 기획 / 데이터 분석 담당자,서울 강남구,데이터분석가 SQL Excel 경영기획 사업기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54289631,쿠팡(주) 보안 관제 담당자(Tier2 SOC Analyst) 경력 채용 공고,서울 광진구,보안관제 전자상거래
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53822321,[충전기사업부문] 2026년 2분기 경력직 채용,경기 화성시,C++ S/W H/W 임베디드리눅스 QA
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54281956,에이비엘생명보험㈜ AI·DATA팀 정규직 직원 채용,서울 영등포구,AI(인공지능) 데이터분석가 데이터엔지니어 생명보험 보험사
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54304027,[골프존] 인프라 엔지니어 (8년 이상),서울 강남구,인프라 클라우드 IDC 게임개발 게임기획·마케팅
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54303983,[골프존] 인프라 엔지니어 (2년 ~ 5년 이하),서울 강남구,인프라 클라우드 IDC 게임개발 게임기획·마케팅
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54009023,사내 IT 시스템 운영 및 AI 업무자동화 담당자 채용,경남 창원시,AI(인공지능) S/W IT컨설팅 ERP SAP
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54281093,[칠곡경북대학교병원 시스템융합연구소] AI 석사급 연구원 모집,대구 북구,기술지원 데이터분석가 데이터엔지니어 SE(시스템엔지니어) 소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54111788,로봇 응용 SW 개발자,경기 성남시,S/W 소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54312024,[로보티즈] 휴머노이드 네비게이션 엔지니어 모집,서울 강서구,AI(인공지능) 로봇엔지니어 로봇설계 AI(인공지능) 기구설계
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53681113,데이터분석(데이터사이언스) 인재모집(채용 시 마감),서울전체,데이터분석가 데이터엔지니어 데이터분석 데이터 사이언티스트 SI·시스템통합
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54029880,[CGBIO] 메카노바이오연구센터 부문별 모집,서울 강서구,펌웨어 의료기기연구 펌웨어 기타제조업
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54055787,IT/AI부문(전문연구요원 포함)신입,서울 종로구,AI(인공지능) 머신러닝 딥러닝 언론사
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54058278,[동성화인텍] 시스템개발 및 운영관리자 채용,경기 안성시,AI(인공지능) 백엔드/서버개발 웹개발 게임개발 앱개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54185463,Data Engineer (Finance),서울 강남구,기술지원 데이터분석가 데이터엔지니어 데이터 사이언티스트 일반은행
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54254268,Finance Data System Developer,서울 강남구,기술지원 데이터엔지니어 SE(시스템엔지니어) 재무 BI 엔지니어
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54266607,[서울 본사] AI 개발자 경력직 채용,서울 송파구,AI(인공지능) 백엔드/서버개발 Java 웹개발 프론트엔드
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54256711,[디스트릭트] 모션 그래픽 담당 채용,서울 강남구,AI(인공지능) AI(인공지능) 영상디자이너 영상제작 영상디자인
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54314592,2026년 가비아 클라우드 엔지니어 경력직 수시채용,경기 과천시,SE(시스템엔지니어) 클라우드 소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53985165,[Product Center] Backend Engineer 채용 (신입/경력),서울 송파구,백엔드/서버개발 소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54118527,[Product Center] AI Backend Engineer 채용 (신입/경력),서울 송파구,백엔드/서버개발 소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54149371,"(주)동성전기 연구본부 신입/경력사원(기계, 전기/전자)",경남 김해시,임베디드 펌웨어 H/W 로봇엔지니어 로봇설계
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54282608,[현대엘리베이터] 엘리베이터 전장개발 경력 채용,서울 종로구,AI(인공지능) 머신러닝 Linux S/W 임베디드
